시설종류,순번,장례식장명,항목,품종,품명,세부내용,금액
장례식장,16707,국화원문경장례식장,관,소나무,관(매장용),2.0판적송(북미산),900000
장례식장,16708,국화원문경장례식장,수의,대마,수의,대마100%,1000000
장례식장,16709,국화원문경장례식장,수의,저마,수의,저마기계직/저마70%면30%,550000
장례식장,16710,국화원문경장례식장,수의,저마,수의,저마수제직/대마50%저마50%,700000
장례식장,16711,국화원문경장례식장,수의,명주,수의/홀치기,명주/자가드/실크,1000000
장례식장,16712,국화원문경장례식장,수의,명주,수의(화장용),명주(인견50%례이온50%),380000
장례식장,16713,국화원문경장례식장,수의,명주,수의,명주(실크.본주),800000
장례식장,16714,국화원문경장례식장,수의,기타,수의,안동포,2400000
장례식장,16715,국화원문경장례식장,입관용품,수시(수세)포,수세포,레이온,50000
장례식장,16716,국화원문경장례식장,입관용품,명정,명정,실크,30000
장례식장,16717,국화원문경장례식장,입관용품,관포(보),관보,레이온,55000
장례식장,16718,국화원문경장례식장,입관용품,염포(보),명주,1개,80000
장례식장,16719,국화원문경장례식장,입관용품,보공,보공,1세트,50000
장례식장,16720,국화원문경장례식장,입관용품,기타,알코올,1,12000
장례식장,16721,국화원문경장례식장,입관용품,기타,한지,1권,12000
장례식장,16722,국화원문경장례식장,입관용품,기타,귀저기세트,1조,30000
장례식장,16723,국화원문경장례식장,입관용품,기타,부의록/방명록,권,15000
장례식장,16724,국화원문경장례식장,입관용품,기타,공포,삼배,30000
장례식장,16725,국화원문경장례식장,상주용품,두루마기,두루마기,광목,10000
장례식장,16726,국화원문경장례식장,상주용품,굴건제복,상복,굴건제복,50000
장례식장,16727,국화원문경장례식장,상주용품,기타,완장,삼배,3000
장례식장,16728,국화원문경장례식장,상주용품,기타,상복,광목바지저고리,10000
장례식장,16729,국화원문경장례식장,상주용품,기타,죽장.유장,대나무.버드나무,3000
장례식장,16730,국화원문경장례식장,상주용품,기타,상복,광목치마저고리,10000
장례식장,16731,국화원문경장례식장,상주용품,기타,운아,1조,3000
장례식장,16732,국화원문경장례식장,상주용품,기타,상복,삼배치마저고리,45000
장례식장,16733,국화원문경장례식장,상주용품,기타,향양초,1셋트,50000
장례식장,16734,국화원문경장례식장,상주용품,기타,습신,1조,12000
장례식장,16735,국화원문경장례식장,상주용품,기타,혼백함,1,5000
장례식장,16736,국화원문경장례식장,상주용품,기타,복조끼,삼배,5000
장례식장,16737,국화원문경장례식장,상주용품,기타,두건,삼배,3000
장례식장,16738,국화원문경장례식장,상주용품,기타,행전,삼배,4500
장례식장,16739,국화원문경장례식장,기타용품,리본/근조기,차량리본,고급,50000
장례식장,16740,국화원문경장례식장,기타용품,리본/근조기,차량리본,일반,30000
장례식장,16741,국화원문경장례식장,기타용품,기타,의전용장갑,10켤레,10000
장례식장,16742,국화향기,시설임대료,빈소+접객실,101호(2층/120평),분향실접객실상주휴게실VIP접객실,1200000
장례식장,16743,국화향기,시설임대료,빈소+접객실,B02호(1층/30평),분향실접객실(소규모상가),408000
장례식장,16744,국화향기,시설임대료,빈소+접객실,102호(2층/90평),분향실접객실상주휴게실,900000
장례식장,16745,국화향기,시설임대료,빈소+접객실,B01호(1층/80평),분향실접객실상주휴게실미니룸,840000
장례식장,16746,국화향기,안치실이용료,일반,안치료,고인모시는 냉장시설사용료,60000
장례식장,16747,국화향기,도우미,도우미,,명(8시간기준),100000
장례식장,16748,국화향기,식사,밥류,밥,30인분,40000
장례식장,16749,국화향기,식사,밥류,밥,50인분,60000
장례식장,16750,국화향기,식사,국/찌개,육개장사골우거지국소고기국,50인분,150000
장례식장,16751,국화향기,식사,국/찌개,육개장사골우거지국소고기국,30인분,90000
장례식장,16752,국화향기,식사,반찬류,수육,3kg,120000
장례식장,16753,국화향기,식사,반찬류,김치,3kg,30000
장례식장,16754,국화향기,식사,반찬류,코다리조림,3kg,120000
장례식장,16755,국화향기,식사,반찬류,새우젓/겨자소스,1kg/480g,10000
장례식장,16756,국화향기,식사,반찬류,모듬전,3kg,120000
장례식장,16757,국화향기,식사,반찬류,멸치고추볶음,3kg,60000
장례식장,16758,국화향기,식사,반찬류,과일사라다,3kg,90000
장례식장,16759,국화향기,식사,반찬류,홍어회무침,3kg,120000
장례식장,16760,국화향기,식사,떡류,절편,4kg,40000
장례식장,16761,국화향기,식사,떡류,거피인절미,8kg,110000
장례식장,16762,국화향기,식사,떡류,거피인절미,4kg,60000
장례식장,16763,국화향기,식사,떡류,꿀떡,4kg,50000
장례식장,16764,국화향기,식사,떡류,송편,4kg,65000
장례식장,16765,국화향기,식사,떡류,바람떡,8kg,100000
장례식장,16766,국화향기,식사,떡류,바람떡,4kg,55000
장례식장,16767,국화향기,식사,떡류,송편,8kg,120000
장례식장,16768,국화향기,식사,떡류,인절미,8kg,100000
장례식장,16769,국화향기,식사,떡류,경단,8kg,110000
장례식장,16770,국화향기,식사,떡류,약식,8kg,115000
장례식장,16771,국화향기,식사,떡류,약식,4kg,60000
장례식장,16772,국화향기,식사,떡류,인절미,4kg,55000
장례식장,16773,국화향기,식사,떡류,콩찰떡,8kg,115000
장례식장,16774,국화향기,식사,떡류,콩찰떡,4kg,60000
장례식장,16775,국화향기,식사,떡류,꿀떡,8kg,90000
장례식장,16776,국화향기,식사,떡류,경단,4kg,60000
장례식장,16777,국화향기,식사,떡류,절편,8kg,70000
장례식장,16778,국화향기,영정사진,사진,,개,100000
장례식장,16779,국화향기,운구차량,버스,,대,500000
장례식장,16780,국화향기,운구차량,리무진,,대,500000
장례식장,16781,국화향기,제사음식,기타류,성복제상,1set,280000
장례식장,16782,국화향기,제사음식,기타류,평토제상,1set,280000
장례식장,16783,국화향기,제사음식,기타류,발인제상,1set,150000
장례식장,16784,국화향기,제사음식,기타류,상식,1set,30000
장례식장,16785,국화향기,제사음식,기타류,위령제,1set,98000
장례식장,16786,국화향기,제사음식,기타류,기본제상,1set,150000
장례식장,16787,국화향기,음료,콜라,,캔,800
장례식장,16788,국화향기,음료,사이다,,캔,800
장례식장,16789,국화향기,음료,커피,칸타타(라떼),캔,2000
장례식장,16790,국화향기,음료,커피,칸타타(블랙),캔,2000
장례식장,16791,국화향기,음료,생수,,박스,15000
장례식장,16792,국화향기,음료,기타,핑크퐁,PET,2000
장례식장,16793,국화향기,음료,기타,아침 헛개,PET,1500
장례식장,16794,국화향기,음료,기타,구론산,병,1300
장례식장,16795,국화향기,음료,기타,매실,병,1700
장례식장,16796,국화향기,음료,기타,우루사,병,2500
장례식장,16797,국화향기,음료,기타,포카리스위트,캔,1000
장례식장,16798,국화향기,음료,기타,오렌지,병,1700
장례식장,16799,국화향기,음료,기타,옥수수 수염차,PET,1500
장례식장,16800,국화향기,음료,기타,컨디션,병,2900
장례식장,16801,국화향기,음료,기타,식혜,캔,800
장례식장,16802,국화향기,주류,소주,참이슬,병,1900
장례식장,16803,국화향기,주류,맥주,테라,캔,2200
장례식장,16804,국화향기,주류,맥주,카스,캔,2200
장례식장,16805,국화향기,주류,정종,정종,병,12000
장례식장,16806,국화향기,주류,기타,밀키스,캔,1000
장례식장,16807,국화향기,기타,기타류,주방셋트,1세트(1박스),50000
장례식장,16808,국화향기,기타,기타류,일회용공기,50EA(1봉),9000
장례식장,16809,국화향기,기타,기타류,접시(120),50EA(1봉),4500
장례식장,16810,국화향기,기타,기타류,생활셋트,1세트(1박스),33000
장례식장,16811,국화향기,기타,기타류,커피(블랙),100ea (1박스),17000
장례식장,16812,국화향기,기타,기타류,커피(맥심),100ea (1박스),20000
장례식장,16813,국화향기,기타,기타류,수건,1개,12000
장례식장,16814,국화향기,기타,기타류,도마,1개,8000
장례식장,16815,국화향기,기타,기타류,담요(배개포함),1개,12000
장례식장,16816,국화향기,기타,기타류,접시(140),50EA(1봉),9000
장례식장,16817,국화향기,기타,기타류,맥반석오징어,1봉,28000
장례식장,16818,국화향기,기타,기타류,일회용숟가락,100EA(1봉),19000
장례식장,16819,국화향기,기타,기타류,수저통케이스,10EA(1봉),14000
장례식장,16820,국화향기,기타,기타류,소주컵,50EA(1봉),1500
장례식장,16821,국화향기,기타,기타류,접시(180),50EA(1봉),9000
장례식장,16822,국화향기,기타,기타류,종이컵,50EA(1봉),1800
장례식장,16823,국화향기,기타,기타류,일회용젓가락,100EA(1봉),19000
장례식장,16824,국화향기,기타,기타류,신라면,6개 (1박스),6600
장례식장,16825,국화향기,기타,기타류,일회용상보,100EA(1봉),18000
장례식장,16826,국화향기,기타,기타류,식도,1개,10000
장례식장,16827,국화향기,기타,기타류,고급땅콩믹스,1봉,28000
장례식장,16828,국화향기,기타,기타류,컵라면,24개 (1박스),29000
장례식장,16829,국화향기,관,오동나무,일반관(오동나무),0.6치(특관)/중국,200000
장례식장,16830,국화향기,관,오동나무,일반관(오동나무),0.6치(보통)/중국,150000
장례식장,16831,국화향기,관,오동나무,일반관(오동나무),1.0치(보통)/중국,250000
장례식장,16832,국화향기,관,오동나무,특관(오동나무),1.5 (특) / 중국,600000
장례식장,16833,국화향기,관,오동나무,특관(오동나무),1.5 (보통) / 중국,400000
장례식장,16834,국화향기,관,오동나무,일반관(오동나무),1.0 (특특) / 중국,450000
장례식장,16835,국화향기,관,오동나무,일반관(오동나무),1.0치(특관)/중국,300000
장례식장,16836,국화향기,관,향나무,특관(향나무),1.5 (특) / 중국,2500000
장례식장,16837,국화향기,수의,대마,特上品,수제직 100% / 벌 / 중국,2380000
장례식장,16838,국화향기,수의,대마,特品,수제직 100% 벌 / 중국,1860000
장례식장,16839,국화향기,수의,대마,正一品,기계직 100% / 벌 / 중국,1280000
장례식장,16840,국화향기,수의,저마,二品,기계직 / 벌 / 중국,760000
장례식장,16841,국화향기,수의,저마,三品,기계직 / 벌 / 중국,460000
장례식장,16842,국화향기,입관용품,수시(수세)포,수세복,벌,50000
장례식장,16843,국화향기,입관용품,수시(수세)포,수세포,개,30000
장례식장,16844,국화향기,입관용품,관포(보),관보(일반),개,50000
장례식장,16845,국화향기,입관용품,관포(보),관보(꽃관보),개,150000
장례식장,16846,국화향기,입관용품,습신(꽃신),습신(일반),개,15000
장례식장,16847,국화향기,입관용품,염포(보),염보,개,90000
장례식장,16848,국화향기,입관용품,칠성판/횡대,칠성판,개,10000
장례식장,16849,국화향기,입관용품,칠성판/횡대,횡대(오동나무),1.5치/중국,100000
장례식장,16850,국화향기,입관용품,탈지면,알콜 탈지면,SET,30000
장례식장,16851,국화향기,입관용품,안치대,충관물(안치대),SET,80000
장례식장,16852,국화향기,입관용품,운아/예단,운아,조,5000
장례식장,16853,국화향기,입관용품,다라니경/기도문,다라니경,SET,15000
장례식장,16854,국화향기,입관용품,기타,입관부속,SET,50000
장례식장,16855,국화향기,입관용품,기타,충관물(초석),SET,40000
장례식장,16856,국화향기,입관용품,기타,한 지,권,15000
장례식장,16857,국화향기,입관용품,기타,소창,마,30000
장례식장,16858,국화향기,입관용품,기타,예단,조,8000
