fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),fac_update,convenient src (4),convenient src (5)
사설,https://15774129.go.kr/BCUser/facilitypic/700002522/1707971858957.PNG,성림사 연화납골당(봉안탑),"충청북도 진천군 덕산읍 인화길 83 (산수리, 성림사)",tel:043-536-4617,043-536-4617,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1754378231958.jpg,연꽃피우는 행복도량 용문사,"경기도 김포시 월곶면 대곶로 570 (갈산리, 용문사)",tel:031-984-5449,031-984-5449,https://15774129.go.kr/img/portal/sub/mark2.png,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002513/1707958749120.PNG,김포연화산추모공원,경기도 김포시 하성면 연화봉로 81-78 (마조리),tel:031-981-1009,031-981-1009,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002512/1708329727185.PNG,개운사 봉안당,경기도 김포시 월곶면 평화공원로 54-40 (개곡리),tel:031-989-7687,031-989-7687,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002511/1707977331779.PNG,김포연화사추모관,경기도 김포시 하성면 연화봉로 233 (후평리),tel:031-988-3531,031-988-3531,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002509/1707958146897.PNG,백향목침례교회,"경기도 용인시 기흥구 보라하갈로 67 (하갈동, 보라제일교회)",tel:031-286-2755,031-286-2755,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002507/1707978673761.PNG,오봉산추모공원 봉안담,"경기도 의왕시 안골로 44 (고천동, 오봉정사)",tel:031-452-4814,031-452-4814,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002506/1707894920090.PNG,오봉산추모공원 봉안당,"경기도 의왕시 안골로 44 (고천동, 오봉정사)",tel:031-452-4814,031-452-4814,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002523/1707978066876.PNG,죽림정사,충청북도 충주시 중앙탑면 탄금대로 851 (탑평리),tel:043-851-4404,043-851-4404,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002524/1707977890794.PNG,몽암사 봉안탑,충청북도 제천시 강저로15길 152 (강제동),,,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002525/1707978128200.PNG,월명사 봉안탑,충청북도 제천시 송학면 시곡길 81 (시곡리),tel:043-643-4733,043-643-4733,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002505/1711329488350.PNG,성 라자로마을,"경기도 의왕시 원골로 66 (오전동, 성라자로마)",tel:031-452-5655,031-452-5655,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002526/1707892777590.PNG,통도사 봉안탑,충청북도 제천시 봉양읍 명암로9길 105 (명암리),tel:043-651-3636,043-651-3636,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002527/1707971932225.PNG,(재)생활불교 봉안탑,충청북도 충주시 엄정면 향림길 314 (용산리),tel:043-851-4114,043-851-4114,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002504/1707962129130.PNG,갑산공원묘원,"경기도 양평군 양서면 건지미길 5 (양수리, 갑산공원묘원)",tel:031-774-9348,031-774-9348,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002529/1711351999388.PNG,용흥사 봉안묘,충청북도 음성군 금왕읍 용계리 183-21,tel:043-877-0943,043-877-0943,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002530/1707972470799.PNG,파주추모공원 봉안탑,경기도 파주시 파주읍 약수골길 86 (연풍리),tel:031-952-4801,031-952-4801,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002546/1707973768984.PNG,지장사 봉안당,전라남도 나주시 왕곡면 신포내동길 14-29 (신포리),,,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002547/1707973908643.PNG,대덕사 봉안당,전라남도 나주시 율정길 121 (대호동),tel:062-361-9191,062-361-9191,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002576/1707899294833.PNG,천비룡사,경상남도 고성군 대가면 유흥갈천길 540-52 (척정리),,,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002580/1707971083481.PNG,혜관정사 봉안당,"제주특별자치도 서귀포시 서리오름로 10 (보목동, 혜관정사)",tel:064-733-3918,064-733-3918,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002581/1707974855121.PNG,(재)실로암공원묘원 봉안묘,"부산광역시 기장군 철마면 사등길 181 (고촌리, 실로암공원묘원관리사무소)",tel:051-721-5115,051-721-5115,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002582/1711352124552.PNG,강화파라다이스 강화지점 봉안탑,인천광역시 강화군 송해면 강화대로 879-16 (하도리),tel:032-934-4781,032-934-4781,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002583/1708321222616.PNG,미타사 봉안당,충청북도 음성군 소이면 소이로61번길 164 (비산리),tel:043-873-0330,043-873-0330,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002587/1707977090779.PNG,부산추모공원 봉안묘·담,"부산광역시 기장군 정관읍 정관로 225 (두명리, 부산추모공원)",tel:051-790-5100,051-790-5100,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002588/1708321326470.PNG,인천가족공원 가족봉안담,"인천광역시 부평구 평온로 61 (부평동, 관리사무소및홍보관)",tel:032-456-2320,032-456-2320,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002589/1707976803317.PNG,인천가족공원 호국봉안담,"인천광역시 부평구 평온로 61 (부평동, 관리사무소및홍보관)",tel:032-456-2320,032-456-2320,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002590/1705624784460.PNG,은하수공원 달님의집(봉안담),"세종특별자치시 정안세종로 1527 (산울동, 은하수공원)",tel:044-850-1340,044-850-1340,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002591/1707893639632.PNG,수원시연화장 제2추모의집,"경기도 수원시 영통구 광교호수로 278 (하동, 수원시연화장)",tel:031-218-6524,031-218-6524,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002592/1711342301379.PNG,수원시연화장 봉안담,"경기도 수원시 영통구 광교호수로 278 (하동, 수원시연화장)",tel:031-218-6524,031-218-6524,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002593/1707893694532.PNG,화천공원묘원 봉안묘,"강원특별자치도 화천군 하남면 영서로 5697-69 (원천리, 화천공원묘원)",tel:033-440-4556,033-440-4556,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002594/1707975181369.PNG,태백시납골묘,"강원특별자치도 태백시 백두대간로 844 (창죽동, 태백공동묘지)",tel:033-550-2844,033-550-2844,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002595/1711353192668.PNG,하늘내린 휴공원(무연단),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),tel:033-460-2056,033-460-2056,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002596/1711419197300.PNG,하늘내린 보금자리(가족12위),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),tel:033-460-2056,033-460-2056,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002597/1707975561488.PNG,청주시목련공원 제2목련당,"충청북도 청주시 상당구 목련로 731 (월오동, 목련장례식장)",tel:043-270-8578,043-270-8578,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002598/1707971022314.PNG,청주시목련공원 제3목련당,"충청북도 청주시 상당구 목련로 731 (월오동, 목련장례식장)",tel:043-270-8578,043-270-8578,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002599/1708482505637.PNG,보령시모란공원 봉안묘·담,"충청남도 보령시 성주면 만수로 695-14 (개화리, 모란공원사무실)",tel:041-933-5671,041-933-5671,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002600/1711347579235.PNG,예산군추모의집 제2관,"충청남도 예산군 응봉면 예당로 1345-12 (평촌리, 예산군추모공원)",tel:041-339-8252,041-339-8252,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002601/1707975746290.PNG,예산군추모공원 봉안묘(가족·평장),"충청남도 예산군 응봉면 예당로 1345-12 (평촌리, 예산군추모공원)",tel:041-339-8251,041-339-8251,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002602/1708482417967.PNG,창원시립상복공원 제2봉안당,"경상남도 창원시 성산구 공단로474번길 160 (상복동, 창원시립상복공원)",tel:055-712-0925,055-712-0925,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002603/1708321431455.PNG,창원시립상복공원 봉안담,"경상남도 창원시 성산구 공단로474번길 160 (상복동, 창원시립상복공원)",tel:055-712-0925,055-712-0925,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002604/1708321048714.PNG,산청군공설묘지 봉안묘,"경상남도 산청군 신등면 신등가회로 357-17 (가술리, 본향원)",tel:055-973-2491,055-973-2491,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002605/1708320701103.PNG,용인평온의숲(평온마루 봉안묘),"경기도 용인시 처인구 이동읍 평온의숲로 77 (어비리, 용인평온의숲)",tel:031-329-5900,031-329-5900,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002701/1707964347756.PNG,신안1004추모관,전라남도 목포시 고하대로 1140-41 (대양동),tel:061-246-1001,061-246-1001,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002575/1707895156490.PNG,마애사방어암,"경상남도 함안군 군북면 하림2길 181-78 (하림리, 마애사)",tel:055-585-5114,055-585-5114,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002574/1707895082929.PNG,용주사 봉안당,경상남도 창원시 의창구 동읍 의창대로491번길 176 (용강리),tel:055-251-7542,055-251-7542,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002548/1707973965069.PNG,비봉사 봉안탑,"전라남도 고흥군 도양읍 차경구렁목길 237-46 (용정리, 비봉사)",tel:061-842-3362,061-842-3362,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002549/1711342412691.PNG,(재)아미티우스 봉안탑,"경상북도 영천시 북안면 내서로 139-17 (고지리, 만불사)",tel:054-336-9004,054-336-9004,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002550/1711353273023.PNG,(재)우성공원 봉안묘·담,"경상북도 성주군 선남면 관용로 470-54 (용신리, 우성공원사무소)",tel:054-933-4774,054-933-4774,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002551/1708482335959.PNG,우리추모공원 봉안탑,"경상북도 울진군 기성면 기성로 912-24 (사동리, 영명사)",tel:054-788-9790,054-788-9790,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002552/1711331360946.PNG,(재)우성공원 영남납골당(무연고),"경상북도 성주군 선남면 관용로 470-54 (용신리, 우성공원사무소)",tel:054-933-4774,054-933-4774,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002553/1708306954901.PNG,원진사 봉안당,경상북도 포항시 남구 동해면 금광로438번길 108 (신정리),tel:054-274-9443,054-274-9443,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002554/1707974568831.PNG,천주교 대구교구 죽도성당,경상북도 포항시 북구 죽도로 20 (죽도동),tel:054-273-3441,054-273-3441,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002555/1707897520195.PNG,우각사 봉안당,경상북도 안동시 풍산읍 죽전길 139-75 (죽전리),tel:054-842-3996,054-842-3996,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002556/1708329829062.PNG,천태사추모공원,경상북도 영주시 순흥면 태장로 179-27 (태장리),tel:054-635-2909,054-635-2909,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002557/1707897590143.PNG,고경사추모공원,경상북도 영주시 평은면 녹지로 216 (지곡리),tel:054-637-8885,054-637-8885,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002558/1707974915836.PNG,실로암추모관,경상북도 영주시 평은면 녹지로 216 (지곡리),tel:054-382-8845,054-382-8845,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002559/1707892978134.PNG,관음사 봉안당,경상북도 영천시 북안면 돈암길 139 (자포리),,,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002560/1707975016267.PNG,나자렛집,경상북도 영천시 화산면 가일길 118 (연계리),tel:054-033-0125,054-033-0125,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002561/1708329896076.PNG,석장사 봉안당,경상북도 경산시 용성면 구룡마을길 90 (매남리),tel:053-857-2225,053-857-2225,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002562/1707893417000.PNG,삼성사 봉안당,경상북도 경산시 상대로 423 (유곡동),tel:053-856-1110,053-856-1110,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002563/1707975079523.PNG,보현사 무량수공원,"경상북도 청도군 청도읍 앞산공원길 14 (고수리, 보현사)",tel:054-372-1434,054-372-1434,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002564/1707897654417.PNG,동국사 영가추모관,경상북도 청도군 각남면 옥산길 248-283 (옥산리),tel:054-373-0072,054-373-0072,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002565/1708321548836.PNG,삼광사추모공원 봉안탑,"경상북도 성주군 월항면 지산로 208 (지방리, 삼광사)",tel:054-971-5669,054-971-5669,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002566/1708321628787.PNG,용운사 납골당,경상북도 칠곡군 동명면 득명2길 110 (득명리),tel:054-973-3677,054-973-3677,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002567/1707971242959.PNG,창원공원묘원 납골당,경상남도 창원시 마산합포구 진동면 공원묘원로 232 (인곡리),tel:055-271-1700,055-271-1700,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002568/1707895005315.PNG,진주내동공원묘원 봉안당,"경상남도 진주시 내동면 유수길75번길 8-214 (유수리, 진주내동공동묘원)",tel:055-756-1500,055-756-1500,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002569/1707893508604.PNG,(재)밀양추모공원묘원 봉안담,경상남도 밀양시 무안면 창밀로 2890-150,tel:070-8230-1009,070-8230-1009,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002571/1707897714836.PNG,천불사 극락원,경상남도 양산시 매곡4길 35 (매곡동),tel:055-372-1800,055-372-1800,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002572/1711346598714.PNG,안정사 납골당,경상남도 통영시 광도면 안정1길 363 (안정리),tel:055-649-7175,055-649-7175,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002573/1711347055811.PNG,용봉사 납골당,경상남도 통영시 광도면 향교옆길 71-26 (죽림리),tel:055-649-5959,055-649-5959,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/700002491/1711347981044.PNG,천주교회 구로3동 성당 봉안당,"서울특별시 구로구 디지털로27길 82 (구로동, 구로3동천주교회)",tel:02-857-8541,02-857-8541,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002490/1707970806155.PNG,우도면 공설봉안묘,"제주특별자치도 제주시 우도면 영일길 80-10 (연평리, 우도장례식장)",tel:064-728-4331,064-728-4331,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/700002489/1707974367290.PNG,한경면 공설봉안묘(만장),제주특별자치도 제주시 한경면 저지리 산52,tel:064-728-7924,064-728-7924,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002497/1711353778645.PNG,학천사 봉안당,"경상남도 거창군 가조면 기리5길 15 (기리, 학천사)",tel:055-945-1114,055-945-1114,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1612140955024.jpg,현대공원 추모의집,경상북도 칠곡군 동명면 다부거문1길 51-75 (가천리),tel:054-972-6375,054-972-6375,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002522/1707985164004.PNG,대한불교덕성종 성보사 봉안당,경기도 양주시 백석읍 부흥로397번길 46 (연곡리),tel:031-879-4691,031-879-4691,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1752566301893.png,보국사 봉안당,"경상북도 영천시 유삼길 67 (채신동, 보국사)",tel:054-337-6500,054-337-6500,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002572/1707973591188.PNG,대한불교조계종 육지장사,경기도 양주시 백석읍 기산로471번길 190 (기산리),tel:031-871-0101,031-871-0101,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002582/1707893836761.PNG,소원사,"부산광역시 기장군 정관읍 정관중앙로 198 (용수리, 소원사)",tel:051-727-3050,051-727-3050,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002593/1707979185553.PNG,대한불교조계종 천탑사(봉안당),경상남도 밀양시 삼랑진읍 화성길 13-47 (미전리),tel:055-351-4440,055-351-4440,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1680049815351.JPG,한국불교태고종 백련사봉안당,"서울특별시 서대문구 백련사길 170-72 (홍은동, 백련사)",tel:02-302-0288,02-302-0288,https://15774129.go.kr/img/portal/sub/mark4.png,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002612/1707977256614.PNG,이진암 안양원,경상남도 거제시 일운면 옥녀봉길 48 (옥림리),tel:055-681-3569,055-681-3569,https://15774129.go.kr/img/portal/sub/mark4.png,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002628/1711329362376.PNG,보석교회 헤븐스,충청남도 아산시 배방읍 고불로 129-26 (수철리),tel:041-568-9993,041-568-9993,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,194개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002641/1707978001232.PNG,충북불교문화회관 봉안당,충청북도 청주시 상당구 월평로184번길 101 (용암동),tel:043-647-0711,043-647-0711,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002669/1707975998969.PNG,화광사 봉안당,"경기도 남양주시 화도읍 경춘로2192번길 107 (월산리, 대한불교화광사)",tel:031-595-0977,031-595-0977,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1752641841419.png,하동영신원,경상남도 하동군 적량면 동산리 368-5,tel:--,--,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002697/1707892875934.PNG,천주교 춘천교구 부활성당 추모관,강원특별자치도 춘천시 신동면 김유정로 1727 (정족리),tel:033-240-6022,033-240-6022,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002769/1711351753448.PNG,불조사 휴안추모관,"경상남도 김해시 상동면 상동로 178-54 (우계리, 불조사)",tel:055-724-3341,055-724-3341,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1719302254779.jpg,유토피아추모공원(헤리티지별관),경기도 안성시 일죽면 화곡길 93 (화곡리),tel:031-673-7904,031-673-7904,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002812/1725436711136.PNG,한결재단법인 하늘정원,충청북도 단양군 영춘면 사지원리 445-6,tel:041-545-0601,041-545-0601,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1729650541962.jpg,정통불교조계종 총본산 세원사,경상남도 의령군 칠곡면 칠곡로1길 56세원사 (도산리),tel:070-8816-1002,070-8816-1002,https://15774129.go.kr/img/portal/sub/mark4.png,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002842/1732090620451.PNG,재단법인 아너스홈,"충청남도 계룡시 두마면 제1산단로 132, 재단법인 아너스홈",tel:042-585-0536,042-585-0536,https://15774129.go.kr/img/portal/sub/mark4.png,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1733706142811.jpg,김천시립추모공원(봉안당),경상북도 김천시 봉산면 영남대로 431 (신암리),tel:054-421-1616,054-421-1616,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002883/1747200463128.png,사랑의동산,"경기도 양평군 지평면 금의길 36-27 사랑의동산 (망미리, 양평금식기도원)",tel:031-775-0096,031-775-0096,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1750395178349.png,약수사 봉안당,"서울특별시 관악구 약수암1길 28 (신림동, 약수사)",tel:02-877-7514,02-877-7514,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1750641128225.png,동화추모공원,경기도 용인시 처인구 백암면 한택로71번길 19 (옥산리),tel:031-337-3324,031-337-3324,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002669/1707975998969.PNG,화광사 봉안당,"경기도 남양주시 화도읍 경춘로2192번길 107 (월산리, 대한불교화광사)",tel:031-595-0977,031-595-0977,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002483/1708316148881.PNG,대한예수교장로회 노량진교회,"경기도 양평군 양서면 웃능골길 78 (복포리, 노량진교회기도원)",tel:02-814-3425,02-814-3425,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002467/1708308668735.PNG,무량사추모관,경상북도 포항시 북구 흥해읍 동해대로1393번길 111-99 (초곡리),tel:054-261-7737,054-261-7737,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002464/1708480230316.PNG,능인불교선양원봉안당,"서울특별시 강남구 양재대로 340 (개포동, 능인선원)",tel:02-577-5800,02-577-5800,,,,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000002058/1555899079906.png,남도광역추모공원(봉안당),전라남도 해남군 황산면 호교길 241-250 (일신리),tel:061-530-5141,061-530-5141,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,194개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000002074/1711415604234.PNG,봉갑사 납골묘,전라남도 보성군 문덕면 단양길 296-6 (봉갑리),tel:061-853-9979,061-853-9979,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002104/1708328964939.PNG,불광사 지장전,경기도 용인시 처인구 백암면 박곡로208번길 24(박곡리),tel:031-323-1207,031-323-1207,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002114/1708481529262.PNG,대원정사 봉안당,경기도 양주시 장흥면 권율로309번길 317-214 (석현리),tel:031-855-5501,031-855-5501,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,194개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002126/1708329470272.PNG,진목정성지 하늘원,경상북도 경주시 산내면 수의길 192 (내일리),tel:054-751-6488,054-751-6488,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,194개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000002173/1708309534912.PNG,양평군공설봉안시설,"경기도 양평군 양평읍 중앙로111번길 54 (공흥리, 쉼터공원관리사무실)",tel:031-770-3027,031-770-3027,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002251/1708317488445.PNG,묘통사 납골공원,경상남도 사천시 곤명면 세종태실로 106 (은사리),tel:055-855-4050,055-855-4050,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,194개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002275/1708308767576.PNG,(재)풍산공원묘원 봉안묘,"충청남도 천안시 동남구 병천면 풍산공원길 70 (봉항리, 풍산공원묘역)",tel:041-554-4199,041-554-4199,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1750652500866.png,보명사 봉안탑,경기도 화성시 장안면 남양황라로 529-17 (장안리),tel:031-358-5250,031-358-5250,,,,194개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002483/1708316148881.PNG,대한예수교장로회 노량진교회,"경기도 양평군 양서면 웃능골길 78 (복포리, 노량진교회기도원)",tel:02-814-3425,02-814-3425,,,,194개월전 업데이트,,
